priref,lref,path,width,height,megapixels,soort,is_color,sitter_count,sitter_ids,date,objectcat,artist_name
233553,9318881,D:\thesis\images\9318881.jpg,2154,3280,7.065,digital image,True,1,203710,1760,print,"Houbraken, Jacob"
233558,9318882,D:\thesis\images\9318882.jpg,3313,4563,15.117,digital image,True,1,142391,1614,print,Anoniem
233564,9318883,D:\thesis\images\9318883.jpg,3265,4783,15.616,digital image,True,1,127379,1679,print,"Ravesteyn, Jan van"
233568,9318884,D:\thesis\images\9318884.jpg,1945,2888,5.617,digital image,True,1,105498,1625,print,"Passe, Crispijn de (I)"
233572,9274603,D:\thesis\images\9274603.jpg,383,500,0.192,digital image,True,1,105498,1739,watercolor (painting),"Stolker, Jan"
233573,9318886,D:\thesis\images\9318886.jpg,1655,2457,4.066,digital image,True,1,105498,1823,print,"Vinkeles, Reinier"
233577,9318885,D:\thesis\images\9318885.jpg,1713,2821,4.832,digital image,True,1,105498,1789,print,"Vinkeles, Reinier"
233578,9318887,D:\thesis\images\9318887.jpg,2636,3882,10.233,digital image,True,1,105498,1841,print,"Reckleben, Jan Frederik Christiaan"
233628,9319282,D:\thesis\images\9319282.jpg,442,500,0.221,black and white photograph,False,1,145701,1800,silhouette,Anoniem
233629,9319283,D:\thesis\images\9319283.jpg,3452,3824,13.2,black and white photograph,False,1,145698,1800,silhouette,Anoniem
233630,9319284,D:\thesis\images\9319284.jpg,2953,3788,11.186,black and white photograph,False,1,132100,1815,silhouette,Anoniem
233631,9319293,D:\thesis\images\9319293.jpg,5969,7172,42.81,black and white photograph,False,1,145701,1810,drawing (visual work),"Hodges, C.M."
233632,9318830,D:\thesis\images\9318830.jpg,2241,3419,7.662,digital color photograph,True,1,203583,1915,photograph,Anoniem
233633,9318888,D:\thesis\images\9318888.jpg,319,500,0.16,digital image,True,1,105498,1620,print,"Delff, Willem Jacobsz."
233634,9318831,D:\thesis\images\9318831.jpg,2829,1998,5.652,digital color photograph,True,1,203583,1880,photograph,Anoniem
233637,9318838,D:\thesis\images\9318838.jpg,1281,1607,2.059,digital color photograph,True,1,203583,1915,photograph,Anoniem
233638,9318833,D:\thesis\images\9318833.jpg,1496,2107,3.152,digital color photograph,True,1,203583,1870,photograph,Anoniem
233639,9318834,D:\thesis\images\9318834.jpg,1565,2240,3.506,digital color photograph,True,1,203583,1870,photograph,Anoniem
233640,9318835,D:\thesis\images\9318835.jpg,1556,2236,3.479,digital color photograph,True,1,203583,1885,photograph,Anoniem
233641,9318836,D:\thesis\images\9318836.jpg,1493,2267,3.385,digital color photograph,True,1,203583,1885,photograph,Anoniem
233642,9318837,D:\thesis\images\9318837.jpg,1430,2285,3.268,digital color photograph,True,1,203583,1885,photograph,Anoniem
233644,9318839,D:\thesis\images\9318839.jpg,1421,2185,3.105,digital color photograph,True,1,203713,1885,photograph,Anoniem
233645,9318889,D:\thesis\images\9318889.jpg,361,500,0.18,digital image,True,1,105498,1642,print,"Dalen, Cornelis van (I)"
233646,9318840,D:\thesis\images\9318840.jpg,1497,2297,3.439,digital color photograph,True,1,203714,1902,photograph,Anoniem
233647,9318841,D:\thesis\images\9318841.jpg,1546,2361,3.65,digital color photograph,True,1,203717,1910,photograph,Anoniem
233648,9318842,D:\thesis\images\9318842.jpg,1551,2320,3.598,digital color photograph,True,1,203718,1910,photograph,Anoniem
233649,9318843,D:\thesis\images\9318843.jpg,1744,2466,4.301,digital color photograph,True,1,203714,1902,photograph,Anoniem
233651,9318844,D:\thesis\images\9318844.jpg,2059,2879,5.928,digital color photograph,True,1,203714,1887,photograph,Anoniem
233652,9318845,D:\thesis\images\9318845.jpg,3034,2107,6.393,digital color photograph,True,1,203715,1900,photograph,Anoniem
233653,9318846,D:\thesis\images\9318846.jpg,1786,2777,4.96,digital color photograph,True,1,203719,1925,photograph,"Greenwood, G.H."
233655,9318847,D:\thesis\images\9318847.jpg,2051,2949,6.048,digital color photograph,True,1,203558,1920,silhouette,Anoniem
233658,9319285,D:\thesis\images\9319285.jpg,2869,3724,10.684,black and white photograph,False,1,203726,1790,watercolor (painting),Anoniem
233663,9319286,D:\thesis\images\9319286.jpg,3256,3788,12.334,black and white photograph,False,1,203730,1625,painting,Anoniem
233676,9309166,D:\thesis\images\9309166.jpg,3364,4166,14.014,digital color photograph,True,1,117481,1727,painting,"Palthe, Gerhard Jan"
233678,9319300,D:\thesis\images\9319300.jpg,6786,7905,53.643,black and white photograph,False,1,203731,1625,painting,Anoniem
233684,9309169,D:\thesis\images\9309169.jpg,3266,3983,13.008,digital color photograph,True,1,119038,1603,painting,Anoniem
233685,9318891,D:\thesis\images\9318891.jpg,396,500,0.198,black and white photograph,False,1,135812,1620,painting,"Dubordieu, Pieter"
233689,9318866,D:\thesis\images\9318866.jpg,2722,2994,8.15,digital color photograph,True,1,203558,1915,photograph,Anoniem
233693,9318868,D:\thesis\images\9318868.jpg,2767,3107,8.597,digital color photograph,True,1,203540,1895,carte-de-visite,"Schotel, Ateliers"
233694,9319292,D:\thesis\images\9319292.jpg,432,500,0.216,black and white photograph,False,1,135812,1620,painting,Anoniem
233697,9318870,D:\thesis\images\9318870.jpg,2565,3311,8.493,digital color photograph,True,1,203740,1880,photograph,Anoniem
233698,9318872,D:\thesis\images\9318872.jpg,2735,3019,8.257,digital color photograph,True,1,203741,1880,photograph,Anoniem
233699,9318874,D:\thesis\images\9318874.jpg,2659,3348,8.902,digital color photograph,True,1,203742,1875,photograph,Anoniem
233700,9319290,D:\thesis\images\9319290.jpg,414,500,0.207,black and white photograph,False,1,203738,1630,painting,Anoniem
233703,9319294,D:\thesis\images\9319294.jpg,427,501,0.214,black and white photograph,False,1,203739,1620,painting,Anoniem
233705,9318876,D:\thesis\images\9318876.jpg,2614,3225,8.43,digital color photograph,True,1,203740,1880,photograph,Anoniem
233706,9318878,D:\thesis\images\9318878.jpg,2608,3367,8.781,digital color photograph,True,1,203697,1875,photograph,Anoniem
233707,9318894,D:\thesis\images\9318894.jpg,2501,3330,8.328,digital color photograph,True,1,203743,1870,photograph,Anoniem
233708,10304994,D:\thesis\images\10304994.jpg,3549,4595,16.308,digital image,True,1,119038,1603,painting,Anoniem
233710,9318896,D:\thesis\images\9318896.jpg,2704,3291,8.899,digital color photograph,True,1,203744,1890,carte-de-visite,"Dorp, H.J. van"
233711,9319291,D:\thesis\images\9319291.jpg,403,500,0.202,black and white photograph,False,1,203745,1527,painting,Anoniem
233718,9319296,D:\thesis\images\9319296.jpg,404,500,0.202,black and white photograph,False,1,203747,1780,silhouette,Anoniem
233719,9319297,D:\thesis\images\9319297.jpg,413,500,0.206,black and white photograph,False,1,203748,1780,silhouette,Anoniem
233723,10304993,D:\thesis\images\10304993.jpg,3614,4715,17.04,digital image,True,1,119039,1603,painting,Anoniem
233732,9323981,D:\thesis\images\9323981.jpg,1934,2426,4.692,digital color photograph,True,1,107635,1915,photograph,"Kok, Jan Jacobus (sr.)"
233733,9323982,D:\thesis\images\9323982.jpg,2076,2745,5.699,digital color photograph,True,1,107635,1915,photograph,"Kok, Jan Jacobus (sr.)"
233734,9323983,D:\thesis\images\9323983.jpg,1986,2566,5.096,digital color photograph,True,1,107635,1915,photograph,"Kok, Jan Jacobus (sr.)"
233758,11167269,D:\thesis\images\11167269.jpg,2190,2835,6.209,digital color photograph,True,1,111338,1666,drawing (visual work),"Cooghen, Leendert van der"
233764,9309174,D:\thesis\images\9309174.jpg,4326,3604,15.591,digital color photograph,True,1,203751,1630,painting,Anoniem
233775,9309066,D:\thesis\images\9309066.jpg,414,500,0.207,color photograph,True,1,17467,1950-08-04,drawing (visual work),"Fiedler, Herbert"
233777,9274604,D:\thesis\images\9274604.jpg,806,1100,0.887,digital image,True,1,111327,1852,print,Anoniem
233778,9309070,D:\thesis\images\9309070.jpg,394,501,0.197,color photograph,True,1,17467,1952-05-19,drawing (visual work),"Fiedler, Herbert"
233781,9309067,D:\thesis\images\9309067.jpg,343,500,0.172,color photograph,True,1,17467,1959-07-13,drawing (visual work),"Fiedler, Herbert"
233785,9309069,D:\thesis\images\9309069.jpg,327,500,0.164,color photograph,True,1,17467,1956,drawing (visual work),"Fiedler, Herbert"
233786,9318995,D:\thesis\images\9318995.jpg,424,500,0.212,BD/RKD/1816 - IB/XVIIA,False,1,109138,1620,painting,Anoniem
233787,9309068,D:\thesis\images\9309068.jpg,392,500,0.196,color photograph,True,1,17467,1936,drawing (visual work),"Fiedler, Herbert"
233790,10303506,D:\thesis\images\10303506.jpg,3496,4107,14.358,digital image,True,1,109138,1620,painting,Anoniem
233796,9309177,D:\thesis\images\9309177.jpg,2983,5166,15.41,digital color photograph,True,1,203752,1700,painting,Anoniem
233798,9309178,D:\thesis\images\9309178.jpg,3536,4104,14.512,digital color photograph,True,1,203753,1643,painting,"Helt Stockade, Nicolaes van"
233819,9309017,D:\thesis\images\9309017.jpg,327,500,0.164,color photograph,True,1,202892,1933,drawing (visual work),"Fiedler, Herbert"
233820,9309013,D:\thesis\images\9309013.jpg,326,501,0.163,color photograph,True,1,202892,1932,drawing (visual work),"Fiedler, Herbert"
233823,9309021,D:\thesis\images\9309021.jpg,392,501,0.196,color photograph,True,1,17467,1955,drawing (visual work),"Fiedler, Herbert"
233830,9309003,D:\thesis\images\9309003.jpg,382,501,0.191,color photograph,True,1,202892,1949,drawing (visual work),"Fiedler, Herbert"
233854,9309184,D:\thesis\images\9309184.jpg,3685,4488,16.538,digital color photograph,True,1,203754,1720,painting,Anoniem
233855,9319287,D:\thesis\images\9319287.jpg,4845,6008,29.109,black and white photograph,False,1,203755,1620,painting,Anoniem
233859,9323984,D:\thesis\images\9323984.jpg,2704,2139,5.784,digital color photograph,True,1,107635,1915,photograph,"Kok, Jan Jacobus (sr.)"
233863,9323986,D:\thesis\images\9323986.jpg,2923,2259,6.603,digital color photograph,True,1,107635,1919-11,photograph,"Kok, Jan Jacobus (sr.)"
233866,9319295,D:\thesis\images\9319295.jpg,414,501,0.207,black and white photograph,False,1,132981,1630,painting,Anoniem
233867,9309181,D:\thesis\images\9309181.jpg,3349,4088,13.691,digital color photograph,True,1,203760,1727,painting,"Palthe, Gerhard Jan"
233869,9319288,D:\thesis\images\9319288.jpg,394,500,0.197,black and white photograph,False,1,203761,1850,photograph,Anoniem
233873,9319289,D:\thesis\images\9319289.jpg,411,500,0.205,black and white photograph,False,1,203763,1827,painting,"Ruyt, Jacobus de"
233874,9309238,D:\thesis\images\9309238.jpg,2016,3080,6.209,digital color photograph,True,1,203762,1863,carte-de-visite,Anoniem
233877,9309187,D:\thesis\images\9309187.jpg,3227,3902,12.592,digital color photograph,True,1,203764,1795,painting,"Wonder, Pieter Christoffel"
233892,9318784,D:\thesis\images\9318784.jpg,454,500,0.227,ektachrome,True,1,203765,1992,painting,"Stapel, Dick"
233893,9319378,D:\thesis\images\9319378.jpg,3254,3700,12.04,digital color photograph,True,1,203766,1820,portrait miniature,Anoniem
233895,9319375,D:\thesis\images\9319375.jpg,3281,4185,13.731,digital color photograph,True,1,203767,1828,portrait miniature,Anoniem
233899,9309188,D:\thesis\images\9309188.jpg,3345,4083,13.658,digital color photograph,True,1,203769,1806,painting,"Wonder, Pieter Christoffel"
233901,9309228,D:\thesis\images\9309228.jpg,1989,3288,6.54,digital color photograph,True,1,203762,1865,carte-de-visite,Anoniem
233902,9309233,D:\thesis\images\9309233.jpg,2064,3248,6.704,digital color photograph,True,1,203762,1862,carte-de-visite,"Wisselingh, Johannes Pieter van"
233905,9319000,D:\thesis\images\9319000.jpg,1545,1889,2.919,color reproduction,True,1,115868,1770,painting,Anoniem
233906,9309232,D:\thesis\images\9309232.jpg,2112,3304,6.978,digital color photograph,True,1,203762,1877,carte-de-visite,"Offenberg, Johannes Wilhelmus Franciscus"
233907,9309239,D:\thesis\images\9309239.jpg,2064,3360,6.935,digital color photograph,True,1,203762,1895,carte-de-visite,Anoniem
233908,9319001,D:\thesis\images\9319001.jpg,1533,1884,2.888,color reproduction,True,1,115378,1714,painting,Anoniem
233909,9309230,D:\thesis\images\9309230.jpg,1216,1848,2.247,digital color photograph,True,1,203762,1910,photograph,Anoniem
233916,9319304,D:\thesis\images\9319304.jpg,4531,3419,15.491,digital color photograph,True,1,101512,1920,photograph,Anoniem
233917,9319306,D:\thesis\images\9319306.jpg,3299,4369,14.413,digital color photograph,True,1,101512,1920,photograph,"Kramer, Francis"
233928,9309190,D:\thesis\images\9309190.jpg,3451,4509,15.561,digital color photograph,True,1,203772,1675,painting,Anoniem
233933,9309194,D:\thesis\images\9309194.jpg,3478,4157,14.458,digital color photograph,True,1,115247,1800,painting,"Scheltema, Taco (I)"
233935,10304628,D:\thesis\images\10304628.jpg,3481,4264,14.843,digital image,True,1,118947,1822,drawing (visual work),Anoniem
233937,9319302,D:\thesis\images\9319302.jpg,3178,4461,14.177,digital color photograph,True,1,101512,1920,photograph,"Kramer, Francis"
233938,9309196,D:\thesis\images\9309196.jpg,3355,4392,14.735,digital color photograph,True,1,109140,1800,drawing (visual work),"Heinsius, Johann Julius"
233945,9309197,D:\thesis\images\9309197.jpg,3488,4338,15.131,digital color photograph,True,1,203777,1901,drawing (visual work),"Graham Smith, Lucy"
233946,10304633,D:\thesis\images\10304633.jpg,3566,4587,16.357,digital image,True,1,205679,1574,painting,Anoniem
233964,9309191,D:\thesis\images\9309191.jpg,423,500,0.211,digital color photograph,True,1,200466,1931,drawing (visual work),"Zdichinec, Bernhard"
233972,9309193,D:\thesis\images\9309193.jpg,3387,4440,15.038,digital color photograph,True,1,203778,1919,drawing (visual work),"Toorop, Jan"
233976,10304632,D:\thesis\images\10304632.jpg,3584,4059,14.547,digital image,True,1,119900,1821,painting,"Kruseman, Cornelis"
233977,10304631,D:\thesis\images\10304631.jpg,3436,3897,13.39,digital image,True,1,119901,1821,painting,"Kruseman, Cornelis"
233979,10393233,D:\thesis\images\10393233.jpg,3996,4652,18.589,digital image,True,1,203779,1683,painting,"Netscher, Caspar"
234042,9309201,D:\thesis\images\9309201.jpg,3283,3661,12.019,digital color photograph,True,1,115248,1840,painting,Anoniem
234043,10633276,D:\thesis\images\10633276.jpg,352,500,0.176,digital image,True,1,36,1725,drawing (visual work),"Verkolje, Nicolaas"
234045,9309203,D:\thesis\images\9309203.jpg,3600,4647,16.729,digital color photograph,True,1,118947,1841,drawing (visual work),Anoniem
234053,9309208,D:\thesis\images\9309208.jpg,2811,3562,10.013,digital color photograph,True,1,205772,1830,drawing (visual work),Anoniem
234054,9319008,D:\thesis\images\9319008.jpg,2145,3057,6.557,black and white photograph,False,1,109140,1841,drawing (visual work),"Pieneman, Nicolaas (1809-1860)"
234056,9309206,D:\thesis\images\9309206.jpg,2559,3191,8.166,digital color photograph,True,1,109140,1825,silhouette,Anoniem
234057,9309207,D:\thesis\images\9309207.jpg,2348,2990,7.021,digital color photograph,True,1,118947,1825,silhouette,Anoniem
234066,9318904,D:\thesis\images\9318904.jpg,2026,3285,6.655,digital color photograph,True,1,203783,1886,carte-de-visite,"Zimmermans, Adolphe"
234069,9318906,D:\thesis\images\9318906.jpg,2089,3280,6.852,digital color photograph,True,1,203783,1886,carte-de-visite,"Lavieter &amp; Co, De"
234072,9318907,D:\thesis\images\9318907.jpg,2051,3374,6.92,digital color photograph,True,1,203783,1894,carte-de-visite,"Lavieter &amp; Co, De"
234074,9318909,D:\thesis\images\9318909.jpg,2153,3406,7.333,digital color photograph,True,1,203783,1885,carte-de-visite,"Zimmermans, Adolphe"
234077,9318913,D:\thesis\images\9318913.jpg,2057,3248,6.681,digital color photograph,True,1,203783,1900,carte-de-visite,"Vermeulen, Cornelis Johannes Lodewicus"
234078,9318915,D:\thesis\images\9318915.jpg,2000,3368,6.736,digital color photograph,True,1,203783,1899,photograph,Atelier Lantin
234079,9318918,D:\thesis\images\9318918.jpg,1367,2538,3.469,digital color photograph,True,1,203783,1889,photograph,"Classens, August"
234084,9318924,D:\thesis\images\9318924.jpg,2592,3552,9.207,digital color photograph,True,1,203787,1890,cabinet photograph,Anoniem
234086,9318926,D:\thesis\images\9318926.jpg,2038,2475,5.044,digital color photograph,True,1,203787,1900,photograph,"Deutmann, Herman"
234091,9318928,D:\thesis\images\9318928.jpg,1937,3248,6.291,digital color photograph,True,1,133975,1874,carte-de-visite,"Dandoy, Héliodore"
234092,9318930,D:\thesis\images\9318930.jpg,1994,3292,6.564,digital color photograph,True,1,133975,1867,carte-de-visite,Anoniem
234096,9318931,D:\thesis\images\9318931.jpg,2646,3855,10.2,digital color photograph,True,1,133975,1900,photograph,Samson &amp; Co
234101,9318934,D:\thesis\images\9318934.jpg,1956,3159,6.179,digital color photograph,True,1,203788,1871,carte-de-visite,"Weynen &amp; Fils, P."
234106,9318936,D:\thesis\images\9318936.jpg,2058,3343,6.88,digital color photograph,True,1,116082,1881,carte-de-visite,"Chits, Jacques"
234107,9318938,D:\thesis\images\9318938.jpg,2113,3290,6.952,digital color photograph,True,1,116082,1881,carte-de-visite,"Chits, Jacques"
234108,9318940,D:\thesis\images\9318940.jpg,2095,3234,6.775,digital color photograph,True,1,116082,1881,carte-de-visite,"Chits, Jacques"
234109,9318942,D:\thesis\images\9318942.jpg,2121,3323,7.048,digital color photograph,True,1,116082,1881,carte-de-visite,Photographie Française (Den Haag)
234110,9318943,D:\thesis\images\9318943.jpg,2127,3223,6.855,digital color photograph,True,1,116082,1887,carte-de-visite,"Zimmermans, Adolphe"
234111,9318945,D:\thesis\images\9318945.jpg,2114,3431,7.253,digital color photograph,True,1,116082,1887,carte-de-visite,"Zimmermans, Adolphe"
234112,9318948,D:\thesis\images\9318948.jpg,2165,3387,7.333,digital color photograph,True,1,116082,1887,carte-de-visite,"Zimmermans, Adolphe"
234113,9318949,D:\thesis\images\9318949.jpg,2071,3457,7.159,digital color photograph,True,1,116082,1890,carte-de-visite,Herrmann &amp; Co
234115,9318952,D:\thesis\images\9318952.jpg,2177,3300,7.184,digital color photograph,True,1,116082,1890,carte-de-visite,"Büttinghausen, Max"
234120,9309185,D:\thesis\images\9309185.jpg,3536,4317,15.265,digital color photograph,True,1,203789,1650,painting,Anoniem
234127,9318955,D:\thesis\images\9318955.jpg,2595,3767,9.775,digital color photograph,True,1,203791,1901,cabinet photograph,"Deutmann, Herman"
234129,9318957,D:\thesis\images\9318957.jpg,2551,3336,8.51,digital color photograph,True,1,203791,1920,photograph,"Stokhuyzen, A.C. (1891-1970)"
234130,9319013,D:\thesis\images\9319013.jpg,2028,2598,5.269,black and white photograph,False,1,203789,1650,painting,Anoniem
234139,9318966,D:\thesis\images\9318966.jpg,2326,2967,6.901,digital color photograph,True,1,203797,1909,photograph,Anoniem
234140,9318967,D:\thesis\images\9318967.jpg,2314,3330,7.706,digital color photograph,True,1,203797,1909,photograph,Anoniem
234141,9318969,D:\thesis\images\9318969.jpg,2388,3475,8.298,digital color photograph,True,1,111835,1878,photograph,"Kolkow, Friedrich Julius von"
234142,9319015,D:\thesis\images\9319015.jpg,2020,3028,6.117,digital image,True,1,123033,1649,print,"Bouttats, Frederik (I)"
234143,9319016,D:\thesis\images\9319016.jpg,2103,3111,6.542,digital image,True,1,123033,1649,print,"Bouttats, Frederik (I)"
234150,9308985,D:\thesis\images\9308985.jpg,3492,4387,15.319,digital color photograph,True,1,203798,1893,painting,"Haverman, Hendrik Johannes"
234158,9308978,D:\thesis\images\9308978.jpg,3423,4237,14.503,digital color photograph,True,1,129042,1815,painting,"Moritz, Louis"
234159,9319020,D:\thesis\images\9319020.jpg,4401,5722,25.183,digital image,True,1,129042,1835,print,"Arnaud Gerkens, Johannes Christiaan d'"
234160,9223391,D:\thesis\images\9223391.jpg,2502,3401,8.509,digital color photograph,True,1,203802,1805,painting,"Geelen, Christiaan van (I)"
234161,9319021,D:\thesis\images\9319021.jpg,3736,4200,15.691,digital image,True,1,203800,1898,print,"Wall Bake, Sophie Christina van den"
234163,9307215,D:\thesis\images\9307215.jpg,702,927,0.651,digital image,True,1,206179,1874,painting,"Mesdag, Hendrik Willem"
234169,9319035,D:\thesis\images\9319035.jpg,2532,3414,8.644,digital color photograph,True,1,203806,1805,painting,Anoniem
234193,9319037,D:\thesis\images\9319037.jpg,2207,3212,7.089,digital image,True,1,117778,1650,print,"Bary, Hendrik"
234194,9319038,D:\thesis\images\9319038.jpg,2456,3396,8.341,digital image,True,1,117778,1650,print,"Bary, Hendrik"
234216,9319039,D:\thesis\images\9319039.jpg,2220,3138,6.966,digital image,True,1,117778,1650,print,"Bary, Hendrik"
234218,9319040,D:\thesis\images\9319040.jpg,1574,2382,3.749,digital image,True,1,117778,1760,print,"Vinkeles, Reinier"
234219,9319041,D:\thesis\images\9319041.jpg,1199,1668,2.0,digital image,True,1,117778,1760,print,"Vinkeles, Reinier"
234245,9318974,D:\thesis\images\9318974.jpg,1623,2393,3.884,digital color photograph,True,1,130866,1855,photograph,Anoniem
234246,9318975,D:\thesis\images\9318975.jpg,1623,2370,3.847,digital color photograph,True,1,130866,1855,photograph,Anoniem
234248,9318976,D:\thesis\images\9318976.jpg,1642,2388,3.921,digital color photograph,True,1,203804,1855,photograph,Anoniem
234249,9318977,D:\thesis\images\9318977.jpg,2751,3544,9.75,digital color photograph,True,1,128092,1860,photograph,Anoniem
234252,9318980,D:\thesis\images\9318980.jpg,2549,3207,8.175,digital color photograph,True,1,203805,1888,photograph,Anoniem
234258,9308977,D:\thesis\images\9308977.jpg,3433,4560,15.654,BD/RKD/1804 - IB/XIXB,False,1,203806,1844,painting,"Neuman, Johan Heinrich"
234268,9308979,D:\thesis\images\9308979.jpg,393,501,0.197,color photograph,True,1,203808,1900,painting,"Schouten, Lizzy"
234269,9319050,D:\thesis\images\9319050.jpg,3072,3616,11.108,digital image,True,1,203810,1910,print,"Wall Bake, Sophie Christina van den"
234270,9318982,D:\thesis\images\9318982.jpg,1720,2689,4.625,digital color photograph,True,1,203807,1915,photograph,"Elite, Fotografie"
234271,9318983,D:\thesis\images\9318983.jpg,1679,2337,3.924,digital color photograph,True,1,203807,1915,photograph,Anoniem
234272,9308981,D:\thesis\images\9308981.jpg,3325,4124,13.712,digital color photograph,True,1,203812,1840,painting,Anoniem
234273,9318984,D:\thesis\images\9318984.jpg,1938,3016,5.845,digital color photograph,True,1,138523,1860,carte-de-visite,"Severin, Robert"
234287,9308983,D:\thesis\images\9308983.jpg,252,500,0.126,digital color photograph,True,1,203811,1900,painting,"Schouten, Lizzy"
234290,9318987,D:\thesis\images\9318987.jpg,1881,2907,5.468,digital color photograph,True,1,144004,1864,carte-de-visite,Wegner &amp; Mottu
234292,9318988,D:\thesis\images\9318988.jpg,1819,2779,5.055,digital color photograph,True,1,144004,1860,carte-de-visite,Anoniem
234310,9319055,D:\thesis\images\9319055.jpg,1767,3000,5.301,digital color photograph,True,1,117493,1855,carte-de-visite,Anoniem
234311,9319057,D:\thesis\images\9319057.jpg,1860,3021,5.619,digital color photograph,True,1,108739,1860,carte-de-visite,Anoniem
234312,9319059,D:\thesis\images\9319059.jpg,1910,3110,5.94,digital color photograph,True,1,203823,1867,carte-de-visite,Wegner &amp; Mottu
234313,9319060,D:\thesis\images\9319060.jpg,1679,2644,4.439,digital color photograph,True,1,102032,1855,carte-de-visite,Anoniem
234318,9319063,D:\thesis\images\9319063.jpg,1907,2938,5.603,digital color photograph,True,1,203825,1862,carte-de-visite,"Wisselingh, Johannes Pieter van"
234319,9319065,D:\thesis\images\9319065.jpg,1943,3021,5.87,digital color photograph,True,1,203825,1894,carte-de-visite,"Donkersloot, Eduard"
234321,9319066,D:\thesis\images\9319066.jpg,1941,2954,5.734,digital color photograph,True,1,203826,1864,carte-de-visite,"Verveer, Maurits"
234324,9319068,D:\thesis\images\9319068.jpg,1860,2912,5.416,digital color photograph,True,1,126169,1869,carte-de-visite,"Verveer, Maurits"
234326,9323624,D:\thesis\images\9323624.jpg,435,500,0.217,digital image,True,1,134076,1570,drawing (visual work),"Pourbus, Frans (I)"
234327,9319071,D:\thesis\images\9319071.jpg,1796,2679,4.811,digital color photograph,True,1,142847,1860,carte-de-visite,Anoniem
234331,9319072,D:\thesis\images\9319072.jpg,1838,2911,5.35,digital color photograph,True,1,203827,1860,carte-de-visite,"Severin, Robert"
234332,9323628,D:\thesis\images\9323628.jpg,443,500,0.222,digital image,True,1,142688,1591,drawing (visual work),"Goltzius, Hendrick"
234333,9319075,D:\thesis\images\9319075.jpg,1855,3010,5.584,digital color photograph,True,1,111080,1878,carte-de-visite,"Mulder, George Lodewijk"
234335,9323629,D:\thesis\images\9323629.jpg,308,500,0.154,digital image,True,1,142688,1583,print,"Goltzius, Hendrick"
234345,9308980,D:\thesis\images\9308980.jpg,3167,3970,12.573,digital color photograph,True,1,137093,1900,painting,Anoniem
234347,9323635,D:\thesis\images\9323635.jpg,384,500,0.192,digital image,True,1,143648,1610,plaquette (sculpture),"Passe, Simon de"
234348,10635032,D:\thesis\images\10635032.jpg,875,1035,0.906,digital image,True,1,110930,1683,painting,"Netscher, Caspar"
234350,9323637,D:\thesis\images\9323637.jpg,427,500,0.213,digital image,True,1,142379,1586,print,"Goltzius, Hendrick"
234351,9323638,D:\thesis\images\9323638.jpg,401,500,0.201,digital image,True,1,143370,1618,print,"Passe, Simon de"
234353,10635342,D:\thesis\images\10635342.jpg,875,1031,0.902,digital image,True,1,203828,1682,painting,"Netscher, Caspar"
234359,9319098,D:\thesis\images\9319098.jpg,2059,2736,5.633,black and white photograph,False,1,203831,1850,painting,Anoniem
234360,9319099,D:\thesis\images\9319099.jpg,2041,2520,5.143,black and white photograph,False,1,203832,1850,painting,Anoniem
234424,9324918,D:\thesis\images\9324918.jpg,401,500,0.201,digital image,True,1,207203,1645,bust (sculpture),"Dieussart, François"
234431,9318504,D:\thesis\images\9318504.jpg,1476,1890,2.79,black and white photograph,False,1,203806,1842,painting,Anoniem
234432,9319100,D:\thesis\images\9319100.jpg,1471,1914,2.815,black and white photograph,False,1,203802,1842,painting,Anoniem
234434,9319101,D:\thesis\images\9319101.jpg,406,500,0.203,black and white photograph,False,1,203842,1800,painting,"Hasselman, Eugenie"
234436,10305055,D:\thesis\images\10305055.jpg,3553,4506,16.01,digital image,True,1,203806,1810,painting,Anoniem
234438,9319103,D:\thesis\images\9319103.jpg,2034,2766,5.626,black and white photograph,False,1,203843,1905,drawing (visual work),"Noorle Jansen, Jacob Jan van"
234442,9319104,D:\thesis\images\9319104.jpg,376,500,0.188,black and white photograph,False,1,138472,1935,painting,"Halewijn, Kiek"
234443,10633136,D:\thesis\images\10633136.jpg,852,1153,0.982,BD/Digital Collection,False,1,146193,1753,painting,"Quinkhard, Jan Maurits"
234444,10633135,D:\thesis\images\10633135.jpg,875,1174,1.027,digital color photograph,True,1,146194,1753,painting,"Quinkhard, Jan Maurits"
234445,10631086,D:\thesis\images\10631086.jpg,409,500,0.204,digital image,True,1,203844,1791,portrait miniature,"Berg, Gijsbertus Johannus van den"
234449,10631317,D:\thesis\images\10631317.jpg,340,500,0.17,BD/Digital Collection,False,1,203845,1670,print,"Somer, Mathias van"
234450,10631092,D:\thesis\images\10631092.jpg,342,500,0.171,BD/Digital Collection,False,1,203846,1670,print,"Somer, Mathias van"
234458,9319106,D:\thesis\images\9319106.jpg,473,500,0.236,black and white photograph,False,1,203849,1919,painting,"Schouten, Lizzy"
234460,9319107,D:\thesis\images\9319107.jpg,468,500,0.234,black and white photograph,False,1,203842,1919,painting,"Schouten, Lizzy"
234461,9319108,D:\thesis\images\9319108.jpg,427,500,0.213,black and white photograph,False,1,203842,1900,painting,"Dronsberg van der Linden, Cornelis"
234464,9308990,D:\thesis\images\9308990.jpg,3476,4119,14.318,digital color photograph,True,1,203850,1795,painting,Anoniem
234465,9308989,D:\thesis\images\9308989.jpg,3543,4102,14.533,digital color photograph,True,1,203851,1795,painting,Anoniem
